age,workclass,fnlwgt,education,education_num,marital_status,occupation,relationship,race,gender,capital_gain,capital_loss,hours_per_week,native_country,income_bracket
51.0, State-gov,341548.0, Some-college,10.0, Divorced, Adm-clerical, Not-in-family, White, Female,0.0,0.0,40.0, United-States,0
37.0, Private,140854.0, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,50.0, United-States,1
38.0, Private,242080.0, Some-college,10.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,55.0, United-States,1
17.0, Private,244589.0, 11th,7.0, Never-married, Sales, Own-child, White, Female,0.0,0.0,40.0, United-States,0
19.0, Private,304643.0, Some-college,10.0, Never-married, Sales, Own-child, White, Male,0.0,0.0,20.0, United-States,0
32.0, Private,157747.0, Some-college,10.0, Married-civ-spouse, Tech-support, Husband, White, Male,0.0,0.0,45.0, United-States,0
37.0, Federal-gov,143547.0, Bachelors,13.0, Never-married, Prof-specialty, Not-in-family, White, Female,0.0,0.0,40.0, United-States,0
42.0, Private,248094.0, HS-grad,9.0, Married-civ-spouse, Transport-moving, Husband, White, Male,0.0,1740.0,43.0, United-States,0
33.0, Private,119913.0, Assoc-voc,11.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,40.0, United-States,1
24.0, Private,95552.0, HS-grad,9.0, Never-married, Tech-support, Own-child, White, Male,0.0,0.0,40.0, United-States,0
24.0, Local-gov,150084.0, Some-college,10.0, Separated, Protective-serv, Not-in-family, White, Male,0.0,0.0,60.0, United-States,0
38.0, Private,34996.0, Some-college,10.0, Separated, Other-service, Unmarried, White, Female,0.0,0.0,40.0, United-States,0
29.0, Private,77572.0, Assoc-acdm,12.0, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0.0,0.0,40.0, United-States,0
33.0, Private,126223.0, HS-grad,9.0, Separated, Machine-op-inspct, Unmarried, Black, Female,0.0,0.0,40.0, United-States,0
50.0, Private,191062.0, HS-grad,9.0, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0.0,0.0,40.0, United-States,0
51.0, Local-gov,146325.0, Doctorate,16.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,1887.0,40.0, United-States,1
21.0, Private,196508.0, Some-college,10.0, Never-married, Sales, Own-child, Black, Female,0.0,0.0,40.0, United-States,0
54.0, Private,447555.0, 10th,6.0, Married-civ-spouse, Transport-moving, Husband, Black, Male,0.0,0.0,40.0, United-States,0
36.0, Private,393673.0, Assoc-acdm,12.0, Married-civ-spouse, Exec-managerial, Wife, White, Female,0.0,0.0,50.0, United-States,1
23.0, Private,199884.0, HS-grad,9.0, Never-married, Adm-clerical, Unmarried, White, Female,0.0,0.0,45.0, United-States,0
64.0, Private,319371.0, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024.0,0.0,40.0, United-States,1
36.0, Private,178487.0, HS-grad,9.0, Divorced, Transport-moving, Own-child, White, Male,0.0,0.0,60.0, United-States,0
39.0, Private,135020.0, HS-grad,9.0, Never-married, Transport-moving, Own-child, White, Male,0.0,0.0,40.0, United-States,0
38.0, Private,247111.0, HS-grad,9.0, Married-civ-spouse, Tech-support, Husband, White, Male,0.0,0.0,40.0, United-States,1
30.0, Private,302438.0, HS-grad,9.0, Never-married, Machine-op-inspct, Not-in-family, White, Male,0.0,0.0,40.0, United-States,0
45.0, Local-gov,188823.0, Masters,14.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,50.0, United-States,1
25.0, Private,323229.0, Bachelors,13.0, Never-married, Adm-clerical, Not-in-family, White, Male,0.0,0.0,40.0, United-States,0
25.0, Private,93223.0, Some-college,10.0, Divorced, Prof-specialty, Unmarried, White, Female,0.0,0.0,35.0, United-States,0
31.0, Private,303032.0, Some-college,10.0, Never-married, Other-service, Unmarried, Black, Female,0.0,0.0,40.0, United-States,0
28.0, Private,300915.0, HS-grad,9.0, Married-civ-spouse, Transport-moving, Husband, White, Male,0.0,0.0,60.0, United-States,0
18.0, Self-emp-not-inc,258474.0, 10th,6.0, Never-married, Farming-fishing, Own-child, White, Male,0.0,0.0,40.0, United-States,0
21.0, Private,400635.0, Some-college,10.0, Never-married, Other-service, Not-in-family, White, Female,0.0,0.0,20.0, ?,0
37.0, Private,39606.0, Assoc-voc,11.0, Divorced, Sales, Unmarried, White, Female,0.0,0.0,40.0, United-States,0
54.0, Private,98436.0, Masters,14.0, Married-civ-spouse, Other-service, Husband, White, Male,0.0,0.0,40.0, United-States,0
19.0, Private,213644.0, HS-grad,9.0, Never-married, Machine-op-inspct, Not-in-family, White, Male,0.0,0.0,40.0, United-States,0
24.0, Private,379418.0, Some-college,10.0, Never-married, Adm-clerical, Not-in-family, White, Female,0.0,0.0,40.0, United-States,0
40.0, Private,215596.0, Bachelors,13.0, Married-spouse-absent, Other-service, Not-in-family, Other, Male,0.0,0.0,40.0, Mexico,0
34.0, Private,115488.0, HS-grad,9.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,40.0, United-States,0
35.0, Private,204590.0, Assoc-voc,11.0, Married-civ-spouse, Other-service, Wife, Black, Female,0.0,0.0,40.0, United-States,1
23.0, Private,234460.0, 7th-8th,4.0, Never-married, Machine-op-inspct, Own-child, Black, Female,0.0,0.0,40.0, Dominican-Republic,0
57.0, Private,61761.0, Some-college,10.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,1672.0,45.0, United-States,0
29.0, ?,256211.0, 1st-4th,2.0, Never-married, ?, Own-child, Asian-Pac-Islander, Male,0.0,0.0,40.0, Philippines,0
37.0, State-gov,367237.0, Assoc-voc,11.0, Never-married, Prof-specialty, Not-in-family, White, Male,8614.0,0.0,40.0, United-States,1
47.0, Private,93449.0, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0.0,0.0,60.0, Japan,0
35.0, Private,66297.0, Bachelors,13.0, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0.0,0.0,40.0, Philippines,1
68.0, ?,108683.0, Some-college,10.0, Married-civ-spouse, ?, Wife, White, Female,0.0,0.0,12.0, United-States,1
31.0, Private,202450.0, HS-grad,9.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,1573.0,40.0, United-States,0
22.0, Private,244366.0, Bachelors,13.0, Never-married, Prof-specialty, Own-child, White, Male,0.0,0.0,40.0, United-States,0
57.0, Local-gov,199546.0, Masters,14.0, Divorced, Other-service, Unmarried, Black, Female,0.0,0.0,40.0, United-States,0
21.0, Private,151158.0, Some-college,10.0, Never-married, Prof-specialty, Own-child, White, Female,0.0,0.0,25.0, United-States,0
49.0, Private,39986.0, 9th,5.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States,0
36.0, Private,153066.0, Some-college,10.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,50.0, United-States,1
24.0, Private,329530.0, 9th,5.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,45.0, Mexico,0
39.0, Local-gov,287031.0, Masters,14.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,45.0, United-States,1
41.0, Private,124692.0, Some-college,10.0, Married-civ-spouse, Exec-managerial, Own-child, White, Male,0.0,0.0,40.0, United-States,1
30.0, Private,316606.0, Bachelors,13.0, Married-civ-spouse, Other-service, Wife, White, Female,0.0,0.0,40.0, United-States,0
37.0, State-gov,29145.0, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,50.0, United-States,1
22.0, Private,191342.0, Bachelors,13.0, Never-married, Sales, Own-child, Asian-Pac-Islander, Male,0.0,0.0,50.0, Taiwan,0
25.0, Private,130302.0, HS-grad,9.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,0.0,40.0, United-States,0
49.0, Self-emp-inc,86701.0, Some-college,10.0, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0.0,0.0,56.0, United-States,1
35.0, Private,102268.0, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,45.0, United-States,0
31.0, Private,226756.0, HS-grad,9.0, Never-married, Adm-clerical, Own-child, Black, Male,0.0,0.0,40.0, United-States,0
90.0, Private,52386.0, Bachelors,13.0, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0.0,0.0,40.0, United-States,0
43.0, Private,334946.0, HS-grad,9.0, Married-civ-spouse, Handlers-cleaners, Husband, Black, Male,0.0,0.0,40.0, United-States,0
40.0, Private,203761.0, HS-grad,9.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,0.0,40.0, United-States,1
27.0, Private,189462.0, Masters,14.0, Never-married, Adm-clerical, Not-in-family, White, Female,0.0,0.0,46.0, United-States,0
54.0, Private,219737.0, HS-grad,9.0, Widowed, Sales, Not-in-family, White, Female,0.0,0.0,37.0, United-States,0
33.0, Private,213813.0, Some-college,10.0, Divorced, Tech-support, Unmarried, White, Female,0.0,0.0,40.0, United-States,0
37.0, Self-emp-inc,199265.0, Some-college,10.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,50.0, United-States,0
43.0, Private,173316.0, Some-college,10.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States,0
45.0, Private,287190.0, Assoc-acdm,12.0, Divorced, Adm-clerical, Unmarried, Black, Male,0.0,0.0,35.0, United-States,0
47.0, Federal-gov,68493.0, HS-grad,9.0, Married-civ-spouse, Adm-clerical, Husband, Black, Male,0.0,0.0,40.0, United-States,1
40.0, Private,163342.0, HS-grad,9.0, Never-married, Adm-clerical, Not-in-family, White, Female,0.0,0.0,70.0, United-States,0
37.0, Self-emp-not-inc,192251.0, 10th,6.0, Married-civ-spouse, Other-service, Wife, White, Female,2635.0,0.0,40.0, United-States,0
49.0, Private,115613.0, 9th,5.0, Married-civ-spouse, Other-service, Husband, White, Male,0.0,0.0,40.0, United-States,0
40.0, Private,225823.0, Some-college,10.0, Divorced, Craft-repair, Not-in-family, White, Male,0.0,0.0,60.0, United-States,0
45.0, State-gov,271962.0, Bachelors,13.0, Divorced, Protective-serv, Not-in-family, White, Female,0.0,0.0,40.0, United-States,0
35.0, State-gov,150488.0, Bachelors,13.0, Never-married, Prof-specialty, Not-in-family, White, Female,0.0,0.0,40.0, United-States,0
27.0, Private,207611.0, Bachelors,13.0, Never-married, Exec-managerial, Own-child, White, Female,0.0,0.0,40.0, United-States,0
39.0, State-gov,326566.0, Some-college,10.0, Never-married, Transport-moving, Own-child, Black, Male,0.0,0.0,40.0, United-States,0
29.0, Private,177413.0, HS-grad,9.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,0.0,40.0, United-States,1
47.0, Private,200471.0, Assoc-voc,11.0, Married-civ-spouse, Adm-clerical, Husband, White, Male,4064.0,0.0,40.0, United-States,0
38.0, Self-emp-not-inc,267556.0, HS-grad,9.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,64.0, United-States,0
64.0, Private,47298.0, Doctorate,16.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,60.0, United-States,1
40.0, ?,428584.0, HS-grad,9.0, Married-civ-spouse, ?, Wife, Black, Female,3464.0,0.0,20.0, United-States,0
27.0, Private,501172.0, 5th-6th,3.0, Married-civ-spouse, Transport-moving, Husband, White, Male,0.0,0.0,40.0, Mexico,0
32.0, Private,97429.0, Bachelors,13.0, Divorced, Exec-managerial, Unmarried, White, Female,0.0,0.0,40.0, Canada,0
28.0, Private,268726.0, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,46.0, United-States,0
22.0, Private,231912.0, Assoc-voc,11.0, Never-married, Adm-clerical, Own-child, White, Female,0.0,0.0,37.0, United-States,0
39.0, Private,257942.0, HS-grad,9.0, Never-married, Exec-managerial, Not-in-family, White, Male,0.0,0.0,40.0, United-States,0
28.0, Private,383322.0, Assoc-voc,11.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,0.0,40.0, United-States,1
34.0, Private,50276.0, Bachelors,13.0, Never-married, Sales, Not-in-family, White, Male,27828.0,0.0,40.0, United-States,1
56.0, Private,184553.0, 10th,6.0, Divorced, Craft-repair, Not-in-family, White, Male,0.0,0.0,56.0, United-States,0
60.0, Private,39352.0, 7th-8th,4.0, Never-married, Transport-moving, Not-in-family, White, Male,0.0,0.0,48.0, United-States,1
27.0, Private,380560.0, HS-grad,9.0, Never-married, Farming-fishing, Other-relative, White, Male,0.0,0.0,40.0, Mexico,0
35.0, Private,41777.0, 12th,8.0, Never-married, Farming-fishing, Not-in-family, White, Male,0.0,0.0,20.0, United-States,0
26.0, Private,55929.0, Masters,14.0, Never-married, Exec-managerial, Not-in-family, White, Female,0.0,0.0,48.0, United-States,0
53.0, Self-emp-not-inc,284329.0, Masters,14.0, Divorced, Exec-managerial, Not-in-family, White, Male,0.0,0.0,50.0, United-States,1
45.0, Private,217654.0, Some-college,10.0, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0.0,0.0,40.0, Germany,1
39.0, State-gov,201105.0, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Wife, White, Female,0.0,0.0,55.0, United-States,1
41.0, Federal-gov,153132.0, Bachelors,13.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,38.0, United-States,1
52.0, Private,169182.0, 9th,5.0, Widowed, Other-service, Not-in-family, White, Female,0.0,0.0,25.0, Puerto-Rico,0
40.0, Private,155190.0, 10th,6.0, Never-married, Craft-repair, Other-relative, Black, Male,0.0,0.0,55.0, United-States,0
60.0, Local-gov,149281.0, HS-grad,9.0, Married-civ-spouse, Protective-serv, Husband, White, Male,0.0,0.0,40.0, United-States,0
28.0, Private,187397.0, HS-grad,9.0, Never-married, Other-service, Other-relative, Other, Male,0.0,0.0,48.0, Mexico,0
32.0, Private,496743.0, Bachelors,13.0, Never-married, Prof-specialty, Own-child, White, Male,0.0,0.0,40.0, United-States,0
56.0, Private,133025.0, HS-grad,9.0, Married-civ-spouse, Transport-moving, Husband, White, Male,0.0,0.0,50.0, United-States,0
57.0, Private,214619.0, Some-college,10.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States,0
40.0, Self-emp-not-inc,277488.0, HS-grad,9.0, Divorced, Transport-moving, Not-in-family, White, Male,0.0,0.0,84.0, United-States,0
28.0, Private,96020.0, Bachelors,13.0, Never-married, Exec-managerial, Not-in-family, White, Female,0.0,0.0,40.0, United-States,0
19.0, Private,28790.0, Some-college,10.0, Never-married, Other-service, Not-in-family, White, Female,0.0,0.0,40.0, United-States,0
55.0, Private,124808.0, Assoc-voc,11.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,1977.0,50.0, Germany,1
34.0, Private,183811.0, Some-college,10.0, Never-married, Handlers-cleaners, Not-in-family, White, Male,0.0,0.0,40.0, United-States,0
43.0, Self-emp-not-inc,75435.0, HS-grad,9.0, Divorced, Craft-repair, Unmarried, Amer-Indian-Eskimo, Male,0.0,0.0,30.0, United-States,0
40.0, Private,69333.0, Bachelors,13.0, Married-civ-spouse, Farming-fishing, Husband, White, Male,0.0,0.0,40.0, United-States,0
30.0, Private,296453.0, HS-grad,9.0, Never-married, Craft-repair, Not-in-family, White, Male,0.0,0.0,35.0, United-States,0
35.0, Private,161141.0, HS-grad,9.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,0.0,40.0, United-States,0
82.0, ?,42435.0, 10th,6.0, Widowed, ?, Not-in-family, White, Male,0.0,0.0,20.0, United-States,0
41.0, Local-gov,175149.0, HS-grad,9.0, Divorced, Transport-moving, Not-in-family, Black, Female,0.0,0.0,38.0, United-States,0
56.0, Private,92444.0, Some-college,10.0, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0.0,0.0,50.0, United-States,1
20.0, Private,117109.0, Some-college,10.0, Never-married, Adm-clerical, Other-relative, Black, Female,0.0,0.0,24.0, United-States,0
31.0, Private,367314.0, HS-grad,9.0, Divorced, Adm-clerical, Not-in-family, White, Female,0.0,0.0,40.0, United-States,0
47.0, Private,34458.0, HS-grad,9.0, Married-civ-spouse, Farming-fishing, Husband, White, Male,0.0,0.0,40.0, United-States,0
27.0, Private,492263.0, 10th,6.0, Separated, Machine-op-inspct, Own-child, White, Male,0.0,0.0,35.0, Mexico,0
22.0, Private,188544.0, Assoc-voc,11.0, Never-married, Adm-clerical, Own-child, White, Female,0.0,0.0,30.0, United-States,0
20.0, ?,133515.0, Some-college,10.0, Never-married, ?, Own-child, White, Female,0.0,0.0,15.0, France,0
24.0, Private,201680.0, HS-grad,9.0, Never-married, Adm-clerical, Unmarried, White, Male,0.0,0.0,60.0, United-States,0
50.0, Private,238959.0, Bachelors,13.0, Married-civ-spouse, Sales, Husband, White, Male,99999.0,0.0,60.0, ?,1
20.0, Private,130840.0, 10th,6.0, Never-married, Handlers-cleaners, Own-child, White, Male,0.0,0.0,40.0, United-States,0
58.0, ?,198478.0, 7th-8th,4.0, Married-civ-spouse, ?, Husband, White, Male,0.0,0.0,24.0, United-States,0
33.0, Private,324546.0, Some-college,10.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,0.0,39.0, United-States,0
38.0, Private,183279.0, Some-college,10.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,43.0, United-States,0
39.0, Federal-gov,30673.0, 9th,5.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,0.0,40.0, United-States,1
40.0, Local-gov,183096.0, 9th,5.0, Married-civ-spouse, Other-service, Wife, White, Female,0.0,0.0,40.0, Yugoslavia,1
33.0, Private,268127.0, HS-grad,9.0, Never-married, Other-service, Unmarried, Black, Female,0.0,0.0,40.0, United-States,0
65.0, Self-emp-inc,81413.0, HS-grad,9.0, Married-civ-spouse, Farming-fishing, Husband, White, Male,0.0,2352.0,65.0, United-States,0
32.0, Private,236318.0, Some-college,10.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,32.0, United-States,0
39.0, Self-emp-inc,372525.0, Masters,14.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,60.0, United-States,1
55.0, Private,176012.0, 9th,5.0, Married-civ-spouse, Tech-support, Wife, White, Female,0.0,0.0,23.0, United-States,0
27.0, Private,257302.0, Assoc-acdm,12.0, Married-civ-spouse, Tech-support, Wife, White, Female,0.0,0.0,38.0, United-States,0
31.0, Private,112062.0, Bachelors,13.0, Never-married, Prof-specialty, Not-in-family, White, Female,0.0,0.0,40.0, United-States,0
21.0, Private,85088.0, Some-college,10.0, Never-married, Other-service, Own-child, White, Female,0.0,0.0,37.0, United-States,0
18.0, ?,211177.0, 12th,8.0, Never-married, ?, Other-relative, Black, Male,0.0,0.0,20.0, United-States,0
29.0, Private,128509.0, HS-grad,9.0, Married-spouse-absent, Machine-op-inspct, Not-in-family, White, Female,0.0,0.0,38.0, El-Salvador,0
51.0, Private,74784.0, Bachelors,13.0, Divorced, Sales, Not-in-family, White, Female,0.0,0.0,60.0, United-States,0
23.0, ?,218415.0, Some-college,10.0, Never-married, ?, Own-child, White, Female,0.0,0.0,10.0, United-States,0
51.0, Self-emp-inc,96062.0, Assoc-acdm,12.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,60.0, United-States,0
30.0, State-gov,270218.0, Bachelors,13.0, Never-married, Adm-clerical, Own-child, Black, Female,0.0,0.0,40.0, United-States,0
61.0, ?,72886.0, HS-grad,9.0, Married-civ-spouse, ?, Husband, White, Male,0.0,0.0,38.0, United-States,1
63.0, Private,38352.0, HS-grad,9.0, Widowed, Adm-clerical, Unmarried, White, Female,0.0,0.0,40.0, United-States,0
27.0, Self-emp-not-inc,41099.0, HS-grad,9.0, Never-married, Craft-repair, Not-in-family, White, Male,0.0,0.0,30.0, United-States,0
37.0, Private,172722.0, Some-college,10.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States,0
